         778512335 function calls (766171447 primitive calls) in 512.124 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   531717    0.417    0.000    2.914    0.000 {method 'any' of 'numpy.ndarray' objects}
   321461    0.416    0.000    0.678    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:858(is_signed_integer_dtype)
    83857    0.416    0.000    1.608    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:4137(iget)
   480683    0.400    0.000    0.736    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1527(is_float_dtype)
   278836    0.400    0.000    1.245    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/range.py:315(equals)
  1088279    0.399    0.000    0.546    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3311(ndim)
   417341    0.398    0.000    6.140    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:164(_validate_dtype)
   145580    0.398    0.000    2.735    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:2445(equals)
   212929    0.394    0.000    2.161    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:1762(_validate_key)
721890/684369    0.393    0.000    9.575    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/missing.py:32(isna)
   113724    0.391    0.000    3.190    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/base.py:893(tolist)
   130948    0.388    0.000    0.860    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:1800(_is_scalar_access)
   272171    0.388    0.000    0.388    0.000 {method 'take' of 'numpy.ndarray' objects}
   435377    0.384    0.000    1.126    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:692(is_dtype_equal)
   877112    0.383    0.000    4.240    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/core/numeric.py:433(asarray)
    37529    0.376    0.000    0.958    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/nanops.py:712(_maybe_null_out)
   211388    0.374    0.000    0.380    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
   138160    0.371    0.000    3.322    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:2345(check_bool_indexer)
   281790    0.363    0.000    3.216    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:404(fillna)
   682230    0.361    0.000    3.246    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/utils/indexed_list.py:47(add)
   418199    0.352    0.000    0.535    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:4742(external_values)
  1968685    0.352    0.000    0.352    0.000 {built-in method pandas._libs.algos.ensure_object}
   346956    0.341    0.000    1.026    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:1590(is_object)
   393270    0.340    0.000    0.477    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:1465(<genexpr>)
    23364    0.337    0.000   21.500    0.001 /Users/khaibnd/eclipse-workspace/LNWG4/src/fitness_calculation/fitness_calculation.py:26(line_index)
    85573    0.332    0.000    1.062    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:328(getitem_block)
   370533    0.328    0.000    0.570    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/compat/__init__.py:205(iteritems)
  2806902    0.318    0.000    0.318    0.000 {method 'append' of 'list' objects}
   245983    0.315    0.000    0.525    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/dtypes.py:584(is_dtype)
   865884    0.312    0.000    0.482    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/cell/cell.py:128(column)
   618272    0.311    0.000    0.426    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/util/_validators.py:221(validate_bool_kwarg)
   439029    0.310    0.000    0.310    0.000 {method 'search' of 're.Pattern' objects}
   495016    0.304    0.000    1.319    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:2553(is_list_like_indexer)
    37529    0.303    0.000    5.312    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/nanops.py:69(_f)
   504199    0.299    0.000    1.108    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:4085(consolidate)
   344306    0.299    0.000    1.848    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1043(is_datetime64_any_dtype)
    41028    0.296    0.000    6.287    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3869(get_slice)
   352408    0.292    0.000    0.548    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:811(is_integer_dtype)
   418199    0.292    0.000    0.828    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/series.py:432(values)
    99754    0.291    0.000    0.969    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/missing.py:376(array_equivalent)
   303118    0.290    0.000    1.169    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:356(ftype)
   452027    0.289    0.000    0.289    0.000 {method 'fill' of 'numpy.ndarray' objects}
   121697    0.282    0.000    2.257    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3922(as_array)
    95391    0.273    0.000   16.043    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:1489(_getbool_axis)
   643643    0.269    0.000    0.321    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3561(<genexpr>)
    68063    0.268    0.000    0.475    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:2211(_convert_key)
379101/377697    0.268    0.000    0.849    0.000 {built-in method builtins.any}
   444986    0.266    0.000    0.494    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:458(ndim)
  1250122    0.265    0.000    0.265    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/series.py:349(_constructor)
   198108    0.264    0.000    0.392    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/algorithms.py:1421(_get_take_nd_function)
    18107    0.264    0.000    9.113    0.001 /Users/khaibnd/eclipse-workspace/LNWG4/src/fitness_calculation/fitness_calculation.py:38(completion_time_with_daily_work_hour)
   223270    0.262    0.000    0.498    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3266(<listcomp>)
   629762    0.261    0.000    0.261    0.000 {method 'rpartition' of 'str' objects}
    37521    0.259    0.000    3.850    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:461(_init_ndarray)
   591705    0.256    0.000    0.256    0.000 {built-in method pandas._libs.missing.checknull}
   353278    0.253    0.000    0.367    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:922(<dictcomp>)
   531717    0.252    0.000    2.497    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/core/_methods.py:42(_any)
   179978    0.250    0.000    0.250    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
    37521    0.249    0.000    9.540    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:6845(_reduce)
    41028    0.246    0.000    7.079    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:2583(_slice)
    83715    0.244    0.000    2.257    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:4108(get)
   141221    0.242    0.000    0.966    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/ops.py:953(_align_method_SERIES)
    37521    0.240    0.000    3.194    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:392(apply)
   370481    0.238    0.000    0.238    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:635(_reset_identity)
   100486    0.238    0.000    0.380    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:5208(_get_blkno_placements)
   911289    0.238    0.000    0.238    0.000 {method 'pop' of 'dict' objects}
   131015    0.237    0.000    0.671    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:228(_is_nested_tuple_indexer)
   319897    0.229    0.000    1.310    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:184(is_categorical_astype)
    42742    0.226    0.000   16.041    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:2707(_getitem_array)
       24    0.226    0.009    4.263    0.178 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/io/excel.py:1372(write_cells)
   351234    0.225    0.000    0.383    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:438(_info_axis)
   121697    0.224    0.000    3.117    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:4563(values)
   182438    0.223    0.000    0.263    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:178(_init_mgr)
    37547    0.223    0.000    2.259    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/nanops.py:202(_get_values)
      234    0.218    0.001    0.350    0.001 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/worksheet/worksheet.py:434(calculate_dimension)
    24890    0.217    0.000    0.281    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/core/numerictypes.py:927(_can_coerce_all)
   400602    0.217    0.000    0.848    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:4101(_consolidate_inplace)
   225590    0.216    0.000    1.385    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3785(<listcomp>)
   682882    0.214    0.000    1.601    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/utils/indexed_list.py:42(append)
    98147    0.213    0.000    0.213    0.000 {method 'astype' of 'numpy.ndarray' objects}
   378332    0.212    0.000    0.597    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:677(_values)
    67968    0.211    0.000    6.555    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/range.py:491(__getitem__)
   115956    0.211    0.000    1.532    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:647(is_datetimelike)
   465417    0.208    0.000    0.501    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/descriptors/serialisable.py:155(__iter__)
        1    0.207    0.207   12.153   12.153 /Users/khaibnd/eclipse-workspace/LNWG4/src/crossover/crossover.py:26(chros_crossover)
     8908    0.206    0.000    0.364    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/numpy/lib/function_base.py:4065(delete)
    83857    0.205    0.000    1.660    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:3100(_box_col_values)
    37529    0.205    0.000    9.763    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:9577(stat_func)
    83715    0.198    0.000    2.168    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:3093(_box_item_values)
   622383    0.195    0.000    0.237    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:3776(is_consolidated)
   211095    0.190    0.000    0.571    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:3071(get_loc)
    90182    0.190    0.000    0.798    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:255(_convert_scalar_indexer)
  1258916    0.187    0.000    0.187    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/numeric.py:110(is_all_dates)
   141203    0.184    0.000    0.407    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/ops.py:73(_maybe_match_name)
    68063    0.183    0.000    1.279    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:2132(__getitem__)
   302661    0.182    0.000    0.223    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexes/base.py:904(_coerce_to_ndarray)
   245983    0.181    0.000    0.706    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:444(is_period_dtype)
   390828    0.179    0.000    0.179    0.000 {method 'update' of 'dict' objects}
   865884    0.179    0.000    0.210    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/styles/styleable.py:143(has_style)
    37521    0.178    0.000    4.660    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/generic.py:1608(__array_wrap__)
   384943    0.177    0.000    0.177    0.000 {built-in method __new__ of type object at 0x10b6a6f70}
   204048    0.174    0.000    0.174    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/frame.py:538(axes)
    41028    0.172    0.000    8.018    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:1500(_get_slice_axis)
   866352    0.171    0.000    0.171    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/openpyxl/utils/cell.py:106(get_column_letter)
   154795    0.170    0.000    1.268    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1405(needs_i8_conversion)
   240928    0.170    0.000    1.129    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/series.py:637(__array__)
   140352    0.170    0.000    0.184    0.000 {built-in method builtins.sorted}
       40    0.169    0.004   20.239    0.506 /Users/khaibnd/eclipse-workspace/LNWG4/src/initial_solution/initial_solution.py:75(observation_sequence_sort)
   262030    0.168    0.000    0.729    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:2559(is_label_like)
   871893    0.167    0.000    0.167    0.000 {built-in method math.isnan}
   192342    0.167    0.000    0.623    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1170(is_datetime_or_timedelta_dtype)
  1203474    0.166    0.000    0.166    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/internals.py:4774(_consolidate_inplace)
  1040317    0.165    0.000    0.165    0.000 {built-in method pandas._libs.lib.is_integer}
    41028    0.163    0.000    0.444    0.000 /Library/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/pandas/core/indexing.py:894(_multi_take_opportunity)
